"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","134.3","","","","1"
"2018-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","134.2","","","","1"
"2018-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","133.7","","","","1"
"2018-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","134.1","","","","1"
"2018-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","133.5","","","","1"
"2018-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","133.4","","","","1"
"2019-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","133.6","","","","1"
"2019-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","134.5","","","","1"
"2019-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","135.4","","","","1"
"2019-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.0","","","","1"
"2019-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2019-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.3","","","","1"
"2019-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.0","","","","1"
"2019-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.8","","","","1"
"2019-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.2","","","","1"
"2019-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2019-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.4","","","","1"
"2019-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.4","","","","1"
"2020-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.8","","","","1"
"2020-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.4","","","","1"
"2020-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.6","","","","1"
"2020-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","135.7","","","","1"
"2020-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.1","","","","1"
"2020-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.2","","","","1"
"2020-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.2","","","","1"
"2020-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.0","","","","1"
"2020-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","136.9","","","","1"
"2020-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.5","","","","1"
"2020-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.7","","","","1"
"2020-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","137.4","","","","1"
"2021-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","138.2","","","","1"
"2021-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","138.9","","","","1"
"2021-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","139.6","","","","1"
"2021-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","140.3","","","","1"
"2021-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","141.0","","","","1"
"2021-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","141.4","","","","1"
"2021-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.3","","","","1"
"2021-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.6","","","","1"
"2021-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","142.9","","","","1"
"2021-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","143.9","","","","1"
"2021-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","144.2","","","","1"
"2021-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","144.0","","","","1"
"2022-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","145.3","","","","1"
"2022-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","146.8","","","","1"
"2022-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","148.9","","","","1"
"2022-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","149.8","","","","1"
"2022-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","151.9","","","","1"
"2022-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","152.9","","","","1"
"2022-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","153.1","","","","1"
"2022-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","152.6","","","","1"
"2022-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","152.7","","","","1"
"2022-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","153.8","","","","1"
"2022-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","154.0","","","","1"
"2022-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","153.1","","","","1"
"2023-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","153.9","","","","1"
"2023-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","154.5","","","","1"
"2023-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","155.3","","","","1"
"2023-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","156.4","","","","1"
"2023-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","157.0","","","","1"
"2023-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","157.2","","","","1"
"2023-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690973","2.2","158.1","","","","1"
"2018-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","146.1","","","","1"
"2018-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","145.9","","","","1"
"2018-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","144.9","","","","1"
"2018-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","144.6","","","","1"
"2018-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","146.1","","","","1"
"2018-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","147.5","","","","1"
"2019-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","148.7","","","","1"
"2019-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.3","","","","1"
"2019-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.4","","","","1"
"2019-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.0","","","","1"
"2019-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.7","","","","1"
"2019-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","150.7","","","","1"
"2019-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.6","","","","1"
"2019-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.1","","","","1"
"2019-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","150.2","","","","1"
"2019-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","149.9","","","","1"
"2019-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.1","","","","1"
"2019-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","151.9","","","","1"
"2020-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.5","","","","1"
"2020-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.9","","","","1"
"2020-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.8","","","","1"
"2020-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.0","","","","1"
"2020-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.3","","","","1"
"2020-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","154.8","","","","1"
"2020-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.0","","","","1"
"2020-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.8","","","","1"
"2020-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","152.6","","","","1"
"2020-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.3","","","","1"
"2020-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.9","","","","1"
"2020-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","153.6","","","","1"
"2021-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.0","","","","1"
"2021-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.6","","","","1"
"2021-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.5","","","","1"
"2021-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","155.4","","","","1"
"2021-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","156.6","","","","1"
"2021-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","156.8","","","","1"
"2021-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","157.6","","","","1"
"2021-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","158.0","","","","1"
"2021-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","158.5","","","","1"
"2021-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","159.2","","","","1"
"2021-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","160.7","","","","1"
"2021-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","161.6","","","","1"
"2022-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","163.9","","","","1"
"2022-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","166.0","","","","1"
"2022-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","167.5","","","","1"
"2022-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","169.0","","","","1"
"2022-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","170.4","","","","1"
"2022-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","170.6","","","","1"
"2022-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","172.1","","","","1"
"2022-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","173.5","","","","1"
"2022-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","174.8","","","","1"
"2022-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","175.2","","","","1"
"2022-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","177.3","","","","1"
"2022-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","177.9","","","","1"
"2023-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","181.0","","","","1"
"2023-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","182.1","","","","1"
"2023-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","182.4","","","","1"
"2023-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","183.1","","","","1"
"2023-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","184.6","","","","1"
"2023-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","184.8","","","","1"
"2023-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","185.5","","","","1"
"2018-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","141.0","","","","1"
"2018-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","141.2","","","","1"
"2018-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","141.5","","","","1"
"2018-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","142.0","","","","1"
"2018-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","142.3","","","","1"
"2018-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","142.3","","","","1"
"2019-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.0","","","","1"
"2019-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.4","","","","1"
"2019-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","143.8","","","","1"
"2019-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.1","","","","1"
"2019-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.2","","","","1"
"2019-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.0","","","","1"
"2019-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.3","","","","1"
"2019-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.6","","","","1"
"2019-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","144.8","","","","1"
"2019-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.7","","","","1"
"2019-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.9","","","","1"
"2019-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.3","","","","1"
"2020-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.7","","","","1"
"2020-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.5","","","","1"
"2020-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.0","","","","1"
"2020-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","145.6","","","","1"
"2020-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.4","","","","1"
"2020-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","146.8","","","","1"
"2020-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","147.3","","","","1"
"2020-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.3","","","","1"
"2020-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.7","","","","1"
"2020-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.7","","","","1"
"2021-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.4","","","","1"
"2021-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","148.8","","","","1"
"2021-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","150.0","","","","1"
"2021-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","150.7","","","","1"
"2021-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","151.7","","","","1"
"2021-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","152.8","","","","1"
"2021-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","153.5","","","","1"
"2021-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","153.9","","","","1"
"2021-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","154.4","","","","1"
"2021-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","155.4","","","","1"
"2021-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","155.9","","","","1"
"2021-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","156.8","","","","1"
"2022-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","157.6","","","","1"
"2022-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","158.6","","","","1"
"2022-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","160.2","","","","1"
"2022-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","161.9","","","","1"
"2022-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","163.0","","","","1"
"2022-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","163.6","","","","1"
"2022-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","164.2","","","","1"
"2022-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","164.1","","","","1"
"2022-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","164.9","","","","1"
"2022-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","166.2","","","","1"
"2022-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","167.2","","","","1"
"2022-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","167.8","","","","1"
"2023-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","168.0","","","","1"
"2023-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","168.3","","","","1"
"2023-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","168.9","","","","1"
"2023-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","169.9","","","","1"
"2023-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","170.6","","","","1"
"2023-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","171.4","","","","1"
"2023-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41691050","2.79","172.6","","","","1"
"2018-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.1","","","","1"
"2018-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","122.9","","","","1"
"2018-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.0","","","","1"
"2018-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.0","","","","1"
"2018-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.8","","","","1"
"2018-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.4","","","","1"
"2019-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.3","","","","1"
"2019-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.8","","","","1"
"2019-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.9","","","","1"
"2019-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.1","","","","1"
"2019-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2019-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.8","","","","1"
"2019-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2019-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","122.9","","","","1"
"2020-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","122.6","","","","1"
"2020-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.3","","","","1"
"2020-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.7","","","","1"
"2020-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.2","","","","1"
"2020-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2020-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.7","","","","1"
"2020-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.2","","","","1"
"2020-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.0","","","","1"
"2020-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.0","","","","1"
"2020-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2020-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2020-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.6","","","","1"
"2021-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2021-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.3","","","","1"
"2021-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","123.5","","","","1"
"2021-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.7","","","","1"
"2021-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.7","","","","1"
"2021-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","124.8","","","","1"
"2021-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.6","","","","1"
"2021-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.8","","","","1"
"2021-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","125.9","","","","1"
"2021-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.5","","","","1"
"2021-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.3","","","","1"
"2021-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.1","","","","1"
"2022-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","126.7","","","","1"
"2022-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","127.6","","","","1"
"2022-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","129.1","","","","1"
"2022-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","129.8","","","","1"
"2022-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.5","","","","1"
"2022-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.8","","","","1"
"2022-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.9","","","","1"
"2022-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.2","","","","1"
"2022-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.7","","","","1"
"2022-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.9","","","","1"
"2022-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.9","","","","1"
"2022-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.9","","","","1"
"2023-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.4","","","","1"
"2023-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.8","","","","1"
"2023-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","133.3","","","","1"
"2023-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","133.7","","","","1"
"2023-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","133.0","","","","1"
"2023-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","132.2","","","","1"
"2023-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41691067","2.96","131.8","","","","1"
"2018-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.0","","","","1"
"2018-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.7","","","","1"
"2018-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.0","","","","1"
"2018-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.2","","","","1"
"2018-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.9","","","","1"
"2018-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.6","","","","1"
"2019-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.2","","","","1"
"2019-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.8","","","","1"
"2019-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.4","","","","1"
"2019-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.2","","","","1"
"2019-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.7","","","","1"
"2019-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.9","","","","1"
"2019-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.0","","","","1"
"2019-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.7","","","","1"
"2019-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","98.5","","","","1"
